adult,original_title,overview,original_language,revenue,status,release_date,production_companies,vote_count,vote_average
False,Home Alone: The Holiday Heist,"8-year-old Finn who is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.",en,0.0,Released,2012-11-25,"[{'name': 'Original Pictures', 'id': 4234}, {'name': 'Fox Television Studios', 'id': 6529}, {'name': 'Manitoba Film and Video Production Tax Credit', 'id': 11715}]",54.0,5.3
False,ต้มยำกุ้ง 2,"Kham is the last in long line of guards who once watched over the King of Thailand's war elephants. Traditionally, only the perfect elephants could successfully help defend the throne, after his harrowing quest to retrieve the elephants, Kham returns to his village to live in peace. But for someone as good in martial arts as him, peace is but a wishful thought...",th,3302463.0,Released,2013-10-23,"[{'name': 'Sahamongkolfilm Co.', 'id': 4207}]",57.0,5.5
False,Blood,"Thriller charting the moral collapse of a police family. Two cop brothers, smothered by the shadow of their former police chief father, must investigate a crime they themselves have committed.",en,0.0,Released,2012-10-09,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Quickfire Films', 'id': 4186}, {'name': 'IM Global', 'id': 7437}, {'name': 'Lipsync Productions', 'id': 9987}, {'name': 'Red Production Company', 'id': 20267}]",49.0,6.0
False,Exit Humanity,"A decade after the American Civil War, Edward Young returns home from a hunting trip to find a horrific reanimation of his wife and that their son Adam has disappeared. He must battle his way through an unexplainable outbreak of the walking dead.",en,0.0,Released,2011-10-16,"[{'name': 'Foresight Features', 'id': 17561}]",32.0,5.4
False,Omen IV: The Awakening,"Damien Thorn is dead, but his prophecy is reborn in a girl named Delia, who is adopted by two attorneys, Gene &amp; Karen York. When Karen realises her baby was born under suspicious circumstances, she hires a private investigator to find Delia's real parents. A series of bizarre accidents occur, and Karen begins to suspect everyone of conspiring her as she unravels the truth about her baby.",en,0.0,Released,1991-05-19,"[{'name': 'FNM Films', 'id': 3398}, {'name': 'Harvey Bernhard Productions', 'id': 3399}]",37.0,4.6
False,Трудно быть богом,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history, to find the right path to progress. Their task is a difficult one: they cannot interfere violently and in no case can they kill. The scientist Rumata tries to save the local intellectuals from their punishment and cannot avoid taking a position. As if the question were: what would you do in God's place? Director's statement Aleksei wanted to make this film his entire life. The road was a long one. This is not a film about cruelty, but about love. A love that was there, tangible, alive, and that resisted through the hardest of conditions.",ru,1310673.0,Released,2013-02-27,"[{'name': 'Lenfilm Studio', 'id': 27593}, {'name': 'Sever Studio', 'id': 69586}, {'name': 'Kanal Russia 1', 'id': 69587}]",41.0,6.7
False,Kill the Messenger,A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.,en,2450846.0,Released,2014-10-09,"[{'name': 'The Combine', 'id': 27450}, {'name': 'Bluegrass Films', 'id': 27451}]",359.0,6.6
False,夢と狂気の王国,"Follows the behind-the-scenes work of Studio Ghibli, focusing on the notable figures Hayao Miyazaki, Isao Takahata, and Toshio Suzuki.",ja,0.0,Released,2013-11-16,"[{'name': 'Ennet Co.', 'id': 29671}, {'name': 'Dwango', 'id': 29672}]",49.0,7.7
False,Ricky e Barabba,,it,0.0,Released,1992-12-19,[],41.0,5.7
False,A Cinderella Story: Once Upon a Song,"In this modern telling of the classic tale, aspiring singer Katie Gibbs falls for the new boy at her performing arts high school. But Katie's wicked stepmother and stepsister are scheming to crush her dream before she can sing her way into his heart.",en,0.0,Released,2011-09-05,"[{'name': 'Warner Premiere', 'id': 4811}]",282.0,6.1
False,Bring It On: In It To Win It,Fourth 'Bring It On' movie is set at a cheerleader camp in Florida with a 'West Side Story' musical feel has the female captain of the West Side Sharks meeting and romancing a male member of the East Coast Jets amid their different team rivalries.,en,0.0,Released,2007-12-12,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Beacon Communications', 'id': 919}]",114.0,5.9
False,Tifosi,,it,0.0,Released,1999-10-01,[],66.0,5.1
False,Il ciclone,,it,0.0,Released,1996-01-01,[],129.0,6.6
False,Jarhead 2: Field of Fire,"Battle-scarred and disillusioned by the war, Corporal Chris Merrimette is put in charge of a unit whose next mission is to resupply a remote outpost on the edge of Taliban-controlled territory. While driving through the hostile Helmand province, a Navy SEAL flags down their convoy and enlists the unit on an operation of international importance: they must help an Afghan woman famous for her defiance of the Taliban escape the country. Without tanks or air support, Merrimette and his team will need all the courage and firepower they can muster to fight their way across the war-torn country and shepherd the woman to safety.",en,0.0,Released,2014-08-14,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'UFO International Productions', 'id': 7188}, {'name': 'Universal 1440 Entertainment', 'id': 17009}]",74.0,5.5
False,The Mule,"In 1983, a naive man is detained by Australian Federal Police with lethal narcotics hidden in his stomach. After being apprehended, ‘The Mule’ makes a desperate choice... to defy his bodily functions and withhold the evidence – literally.",en,0.0,Released,2014-03-10,"[{'name': 'Screen Australia', 'id': 7584}, {'name': '4Cows', 'id': 38205}, {'name': 'Cherub Films', 'id': 38206}]",56.0,6.2
False,The Face of Love,A widow falls for a guy who bears a striking resemblance to her late husband.,en,350006.0,Released,2013-10-25,"[{'name': 'Mockingbird Pictures', 'id': 1092}]",43.0,5.9
False,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",en,956019788.0,Released,2014-12-10,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Warner Bros. Pictures', 'id': 174}, {'name': '3Foot7', 'id': 7413}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",4884.0,7.1
False,Selma,"""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act.",en,66787908.0,Released,2014-12-25,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Harpo Films', 'id': 3298}, {'name': 'Celador Films', 'id': 3573}, {'name': 'Cloud Eight Films', 'id': 6708}, {'name': 'Pathé', 'id': 7981}]",835.0,7.4
False,Unbroken,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",en,163442937.0,Released,2014-12-25,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': '3 Arts Entertainment', 'id': 36390}, {'name': 'Jolie Pas', 'id': 39443}]",1437.0,7.3
False,Black Sea,"A suspenseful adventure thriller directed by Academy Award winner Kevin Macdonald, centering on a rogue submarine captain who pulls together a misfit crew to go after a sunken treasure rumored to be lost in the depths of the Black Sea. As greed and desperation take control onboard their claustrophobic vessel, the increasing uncertainty of the mission causes the men to turn on each other to fight for their own survival.",en,1171559.0,Released,2014-12-05,"[{'name': 'Cowboy Films', 'id': 245}, {'name': 'Film4', 'id': 9349}, {'name': 'Focus Features', 'id': 10146}]",410.0,6.2
False,The Good Lie,"A young refugee of the Sudanese Civil War who wins a lottery for relocation to the United States with three other lost boys. Encountering the modern world for the first time, they develop an unlikely friendship with a brash American woman assigned to help them, but the young man struggles to adjust to this new life and his feelings of guilt about the brother he left behind.",en,0.0,Released,2014-09-09,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Blue Sky Films', 'id': 33680}, {'name': 'Black Label Media', 'id': 33681}]",210.0,7.3
False,Playing It Cool,"The story of a young man disillusioned by love who meets a breathtaking young woman at a charity dinner by pretending to be a philanthropist. Turns out that she’s engaged to a guy who doesn’t like her going on dates. Challenged by the chase, and egged on by his eclectic friends, he feigns a platonic relationship in order to keep seeing her as he tries to conquer her heart",en,0.0,Released,2014-09-26,"[{'name': 'Wonderland Sound and Vision', 'id': 4022}, {'name': 'Voltage Pictures', 'id': 10255}]",258.0,5.6
False,Marvellous,"Dramatisation of the true story of the life of Neil ""Nello"" Baldwin.  Born with a mild learning disability but without the burden of social embarrassment &amp; how his inexhaustible ability to see the good in any situation overcame any stigma society tried to label him with.",en,0.0,Released,2015-02-19,"[{'name': 'Tiger Aspect Productions', 'id': 686}, {'name': 'BRITISH BROADCASTING CORPORATION', 'id': 6622}, {'name': 'Fifty Fathoms Productions', 'id': 32806}]",38.0,7.3
False,Khumba,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,en,27187375.0,Released,2013-07-18,"[{'name': 'Triggerfish Animation', 'id': 33805}]",74.0,5.8
False,A Girl Walks Home Alone at Night,"In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire.",en,395000.0,Released,2014-01-19,"[{'name': 'SpectreVision', 'id': 34519}, {'name': 'Black Light District', 'id': 51192}, {'name': 'Say Ahh Productions', 'id': 51193}, {'name': 'Logan Pictures', 'id': 51194}]",258.0,6.9
False,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",en,3494070.0,Released,2014-05-22,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Super Écran', 'id': 11578}, {'name': 'SODEC', 'id': 13311}, {'name': 'Metafilms', 'id': 13839}]",734.0,8.2
False,A Most Violent Year,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",en,12007070.0,Released,2014-12-30,"[{'name': 'Participant Media', 'id': 6735}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Before the Door Pictures', 'id': 14861}, {'name': 'Washington Square Films', 'id': 14862}, {'name': 'A24', 'id': 41077}, {'name': 'Old Bull Pictures', 'id': 53656}]",550.0,6.5
